"REF_DATE","GEO","DGUID","Age (15A)","Gender (3)","Statistics (3)","Main mode of commuting (11A)","Commuting destination (5)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute within census subdivision (CSD) of residence","","0","units","0","","4627.2.1.1.1.2","2060","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4627.2.1.1.1.3","945","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4627.2.1.1.1.4","205","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different province or territory","","0","units","0","","4627.2.1.1.1.5","35","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Car, truck or van","Total - Commuting destination","","0","units","0","","4627.2.1.1.2.1","2510","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute within census subdivision (CSD) of residence","","0","units","0","","4627.2.1.1.2.2","1420","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4627.2.1.1.2.3","875","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4627.2.1.1.2.4","185","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different province or territory","","0","units","0","","4627.2.1.1.2.5","25","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Total - Commuting destination","","0","units","0","","4627.2.1.1.3.1","1695","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","4627.2.1.1.3.2","865","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4627.2.1.1.3.3","660","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4627.2.1.1.3.4","155","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different province or territory","","0","units","0","","4627.2.1.1.3.5","20","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Total - Commuting destination","","0","units","0","","4627.2.1.1.4.1","515","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","4627.2.1.1.4.2","380","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4627.2.1.1.4.3","120","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4627.2.1.1.4.4","10","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Total - Commuting destination","","0","units","0","","4627.2.1.1.5.1","295","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute within census subdivision (CSD) of residence","","0","units","0","","4627.2.1.1.5.2","180","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4627.2.1.1.5.3","100","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4627.2.1.1.5.4","25","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Total - Commuting destination","","0","units","0","","4627.2.1.1.6.1","65","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","4627.2.1.1.6.2","40","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4627.2.1.1.6.3","15","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4627.2.1.1.6.4","15","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Total - Commuting destination","","0","units","0","","4627.2.1.1.7.1","230","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","4627.2.1.1.7.2","140","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4627.2.1.1.7.3","85","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4627.2.1.1.7.4","10","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Sustainable transportation","Total - Commuting destination","","0","units","0","","4627.2.1.1.8.1","690","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","4627.2.1.1.8.2","600","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4627.2.1.1.8.3","55","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4627.2.1.1.8.4","25","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different province or territory","","0","units","0","","4627.2.1.1.8.5","10","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Public transit","Total - Commuting destination","","0","units","0","","4627.2.1.1.9.1","80","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Public transit","Commute within census subdivision (CSD) of residence","","0","units","0","","4627.2.1.1.9.2","60","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4627.2.1.1.9.4","15","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Active transportation","Total - Commuting destination","","0","units","0","","4627.2.1.1.10.1","615","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Active transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","4627.2.1.1.10.2","545","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4627.2.1.1.10.3","55","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Other method","Total - Commuting destination","","0","units","0","","4627.2.1.1.11.1","50","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Other method","Commute within census subdivision (CSD) of residence","","0","units","0","","4627.2.1.1.11.2","35","","","","0"
"2021","Okanagan-Similkameen","2021A00035907","15 to 24 years","Total - Gender","Count","Other method","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4627.2.1.1.11.3","15","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Total - Commuting destination","","0","units","0","","4652.2.1.1.1.1","15720","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute within census subdivision (CSD) of residence","","0","units","0","","4652.2.1.1.1.2","11100","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4652.2.1.1.1.3","2540","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4652.2.1.1.1.4","2040","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different province or territory","","0","units","0","","4652.2.1.1.1.5","40","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Car, truck or van","Total - Commuting destination","","0","units","0","","4652.2.1.1.2.1","13460","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute within census subdivision (CSD) of residence","","0","units","0","","4652.2.1.1.2.2","9185","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4652.2.1.1.2.3","2360","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4652.2.1.1.2.4","1885","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different province or territory","","0","units","0","","4652.2.1.1.2.5","30","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Total - Commuting destination","","0","units","0","","4652.2.1.1.3.1","9355","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","4652.2.1.1.3.2","6125","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4652.2.1.1.3.3","1835","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4652.2.1.1.3.4","1365","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different province or territory","","0","units","0","","4652.2.1.1.3.5","30","","","","0"
"2021","Fraser Valley","2021A00035909","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Total - Commuting destination","","0","units","0","","4652.2.1.1.4.1","2290","","","","0"
